treatment,apid,rowi,coli,wllt,wllq,conc,rval,srcf,acsn
Acetaminophen,MW1007-27a,1,6,t,1,10,420.186467,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-27b,1,6,t,1,10,660.667556,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-38,1,6,t,1,10,301.915806,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-104,1,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-26a,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-27a,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-27b,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-38,2,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-26b,2,8,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-104,4,7,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-26b,5,8,t,1,10,230.770115,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,1,6,t,1,10,148.605107,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,2,6,t,1,10,404.058144,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,4,6,t,1,10,462.501045,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,5,6,t,1,10,346.502075,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-26a,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-27a,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-27b,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-38,4,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-26a,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-27a,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-27b,5,6,t,1,10,18.3105,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-38,5,6,t,1,10,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-104,3,8,t,1,10,477.175871,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-26b,3,8,t,1,10,162.509167,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-27a,6,6,t,1,10,194.339083,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-27b,6,6,t,1,10,439.013824,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-38,6,6,t,1,10,237.526536,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-26a,6,7,t,1,10,333.215518,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-104,6,8,t,1,10,238.171071,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-26b,6,8,t,1,10,249.288875,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,1,8,t,1,100,243.741937,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,2,8,t,1,100,145.916042,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,4,8,t,1,100,250.945583,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,5,8,t,1,100,371.290108,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-26a,1,5,t,1,3,426.495233,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-27a,1,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-27b,1,5,t,1,3,670.355629,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-38,1,5,t,1,3,343.144415,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-104,1,6,t,1,3,111.131786,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-26a,2,6,t,1,3,258.086571,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-26b,2,6,t,1,3,177.200808,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-27a,2,6,t,1,3,106.932,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-27b,2,6,t,1,3,436.69695,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-38,2,6,t,1,3,249.678654,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-104,4,6,t,1,3,237.997286,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Bisindolymaleimide 1,MW1007-26b,5,6,t,1,3,77.244833,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,1,5,t,1,3,371.702077,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,2,5,t,1,3,404.245605,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,4,5,t,1,3,379.603458,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,5,5,t,1,3,371.634507,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-26a,4,5,t,1,3,121.438071,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-27a,4,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-27b,4,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-38,4,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-26a,5,5,t,1,3,253.5795,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-27a,5,5,t,1,3,280.272,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-27b,5,5,t,1,3,206.001409,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-38,5,5,t,1,3,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-104,3,7,t,1,3,369.223313,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-26b,3,7,t,1,3,456.835102,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-27a,6,5,t,1,3,400.127818,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-27b,6,5,t,1,3,327.468199,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-38,6,5,t,1,3,260.021875,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-26a,6,6,t,1,3,436.64948,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-104,6,7,t,1,3,241.683781,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-26b,6,7,t,1,3,213.697864,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-26a,1,7,t,1,30,450.362885,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-27a,1,7,t,1,30,389.053573,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-27b,1,7,t,1,30,580.446696,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Acetaminophen,MW1007-38,1,7,t,1,30,289.192333,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,1,7,t,1,30,394.85275,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,2,7,t,1,30,389.426642,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-26b,4,7,t,1,30,315.009917,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Glyphosate,MW1007-104,5,7,t,1,30,175.102875,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-26a,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-27a,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-27b,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Loperamide,MW1007-38,4,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-26a,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-27a,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-27b,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Mevastatin,MW1007-38,5,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-27a,6,7,t,1,30,163.089167,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-27b,6,7,t,1,30,390.502396,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
Sodium Orthovanadate,MW1007-38,6,7,t,1,30,0,Brown2016_AUC.csv,NHEERL_MEA_dev_per_burst_spike_percent
DMSO,MW1007-104,1,1,n,1,0,2.009781,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,1,1,n,1,0,4.859116,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,1,1,n,1,0,3.611231,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,1,1,n,1,0,3.780607,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,1,1,n,1,0,4.373842,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,1,1,n,1,0,2.483122,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,1,8,n,1,0,2.465906,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,1,8,n,1,0,2.874649,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,1,8,n,1,0,2.302167,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,1,8,n,1,0,4.35906,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,1,8,n,1,0,1.566615,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,2,1,n,1,0,2.813256,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,2,1,n,1,0,8.55575,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,2,1,n,1,0,2.239214,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,2,1,n,1,0,5.104994,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,2,1,n,1,0,4.415781,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,2,1,n,1,0,1.096913,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,2,7,n,1,0,0.540375,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,2,8,n,1,0,5.318907,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,2,8,n,1,0,5.057833,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,2,8,n,1,0,5.365777,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,2,8,n,1,0,0.863,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,3,1,n,1,0,3.141799,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,3,1,n,1,0,5.306199,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,3,1,n,1,0,1.647945,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,3,1,n,1,0,3.839562,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,3,1,n,1,0,4.034802,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,3,1,n,1,0,1.452357,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,3,8,n,1,0,5.160281,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,3,8,n,1,0,0.503571,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,3,8,n,1,0,4.345171,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,3,8,n,1,0,0.818411,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,4,1,n,1,0,2.936206,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,4,1,n,1,0,4.240174,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,4,1,n,1,0,2.174356,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,4,1,n,1,0,2.722271,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,4,1,n,1,0,10.935118,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,4,1,n,1,0,1.920485,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,4,8,n,1,0,3.903009,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,4,8,n,1,0,5.480967,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,4,8,n,1,0,3.992536,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,4,8,n,1,0,4.619137,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,4,8,n,1,0,1.878746,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,5,1,n,1,0,3.541478,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,5,1,n,1,0,27.467146,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,5,1,n,1,0,3.90824,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,5,1,n,1,0,5.329332,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,5,1,n,1,0,7.346723,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,5,1,n,1,0,1.771429,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,5,7,n,1,0,0,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,5,8,n,1,0,7.177635,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,5,8,n,1,0,3.96155,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,5,8,n,1,0,5.614304,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,5,8,n,1,0,2.106958,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-104,6,1,n,1,0,2.883326,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,6,1,n,1,0,5.600987,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26b,6,1,n,1,0,3.423171,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,6,1,n,1,0,1.8805,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,6,1,n,1,0,3.301164,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,6,1,n,1,0,1.969355,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-26a,6,8,n,1,0,13.087844,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27a,6,8,n,1,0,7.017818,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-27b,6,8,n,1,0,12.368969,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
DMSO,MW1007-38,6,8,n,1,0,1.421432,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-26a,3,2,t,1,3e-04,5.7107,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-26a,3,3,t,1,0.001,4.365321,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27a,3,2,t,1,0.003,4.210008,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27b,3,2,t,1,0.003,4.432509,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-38,3,2,t,1,0.003,2.414462,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-26a,3,4,t,1,0.003,6.850942,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27a,3,3,t,1,0.01,3.013197,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27b,3,3,t,1,0.01,4.969456,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-38,3,3,t,1,0.01,2.002906,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-26a,3,5,t,1,0.01,4.03441,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-104,3,2,t,1,0.01,2.348582,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-26b,3,2,t,1,0.01,15.21657,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-104,6,2,t,1,0.01,11.42865,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-26b,6,2,t,1,0.01,3.336598,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-104,1,2,t,1,0.03,4.032214,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-26a,2,2,t,1,0.03,9.776458,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-26b,2,2,t,1,0.03,3.206984,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-27a,2,2,t,1,0.03,5.270487,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-27b,2,2,t,1,0.03,5.97761,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-38,2,2,t,1,0.03,2.013661,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-104,4,2,t,1,0.03,3.595089,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-26b,5,2,t,1,0.03,1.564295,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27a,3,4,t,1,0.03,3.034594,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27b,3,4,t,1,0.03,4.801871,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-38,3,4,t,1,0.03,2.230762,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-26a,3,6,t,1,0.03,13.761896,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-104,3,3,t,1,0.03,2.228799,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-26b,3,3,t,1,0.03,4.761548,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-26a,6,2,t,1,0.03,5.455667,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-104,6,3,t,1,0.03,3.518296,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Sodium Orthovanadate,MW1007-26b,6,3,t,1,0.03,4.261467,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Acetaminophen,MW1007-26a,1,2,t,1,0.1,6.7825,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Acetaminophen,MW1007-27a,1,2,t,1,0.1,3.444988,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Acetaminophen,MW1007-27b,1,2,t,1,0.1,5.300156,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Acetaminophen,MW1007-38,1,2,t,1,0.1,1.689366,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-104,1,3,t,1,0.1,2.624053,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-26a,2,3,t,1,0.1,6.799442,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-26b,2,3,t,1,0.1,3.332942,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-27a,2,3,t,1,0.1,4.505,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-27b,2,3,t,1,0.1,6.682636,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-38,2,3,t,1,0.1,2.483517,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-104,4,3,t,1,0.1,3.705609,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Bisindolymaleimide 1,MW1007-26b,5,3,t,1,0.1,4.897243,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27a,3,5,t,1,0.1,4.531667,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-27b,3,5,t,1,0.1,4.634479,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-38,3,5,t,1,0.1,2.747692,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Domoic Acid,MW1007-26a,3,7,t,1,0.1,4.138067,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Glyphosate,MW1007-26b,1,2,t,1,0.1,3.877187,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Glyphosate,MW1007-104,2,2,t,1,0.1,2.451975,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Glyphosate,MW1007-26b,4,2,t,1,0.1,2.315951,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Glyphosate,MW1007-104,5,2,t,1,0.1,3.021654,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Loperamide,MW1007-26a,4,2,t,1,0.1,20.968623,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Loperamide,MW1007-27a,4,2,t,1,0.1,3.508431,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Loperamide,MW1007-27b,4,2,t,1,0.1,4.122659,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Loperamide,MW1007-38,4,2,t,1,0.1,1.829201,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Mevastatin,MW1007-26a,5,2,t,1,0.1,32.699753,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Mevastatin,MW1007-27a,5,2,t,1,0.1,7.177623,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Mevastatin,MW1007-27b,5,2,t,1,0.1,3.438275,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
Mevastatin,MW1007-38,5,2,t,1,0.1,1.830595,Brown2016_AUC.csv,NHEERL_MEA_dev_burst_duration_mean
